timestamp,flow,concentration,lat,long,siteId
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2701_B
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2701_D
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2751_T
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2801_A
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2801_B
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2801_G
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2901_B
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2901_C
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2901_D
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA3301_S
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA4101_B
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA4101_C
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA4101_G
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA4651_R
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA4651_S
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA4651_T
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA4651_V
2021-07-03T08:40:11,7,0.0,0.0,0.0,GA5451_R
2021-07-03T08:40:11,18,0.0,0.0,0.0,GA5451_S
2021-07-03T08:40:11,2,0.0,0.0,0.0,GA5451_T
2021-07-03T08:40:11,5,0.0,0.0,0.0,GA5451_V
2021-07-03T08:40:11,28,5.0,0.0,0.0,GA5451_W
2021-07-03T08:40:11,10,0.0,0.0,0.0,GA5451_X
2021-07-03T08:40:11,4,0.0,0.0,0.0,GA5501_A
2021-07-03T08:40:11,4,0.0,0.0,0.0,GA5501_B
2021-07-03T08:40:11,15,0.0,0.0,0.0,GA5501_C
2021-07-03T08:40:11,10,9.0,0.0,0.0,GA5501_D
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA5551_D
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA5701_R
2021-07-03T08:40:11,4,0.0,0.0,0.0,GA5701_V
2021-07-03T08:40:11,7,0.0,0.0,0.0,GA5751_R
2021-07-03T08:40:11,34,0.0,0.0,0.0,GA5751_S
2021-07-03T08:40:11,3,0.0,0.0,0.0,GA5751_T
2021-07-03T08:40:11,4,0.0,0.0,0.0,GA5751_W
2021-07-03T08:40:11,0,0.0,0.0,0.0,GC0251_W
2021-07-03T08:40:11,29,0.0,0.0,0.0,GD2251_R
2021-07-03T08:40:11,12,0.0,0.0,0.0,GD2251_S
2021-07-03T08:40:11,21,0.0,0.0,0.0,GD2301_A
2021-07-03T08:40:11,9,0.0,0.0,0.0,GD2301_B
2021-07-03T08:40:11,4,0.0,0.0,0.0,GD2301_C
2021-07-03T08:40:11,10,0.0,0.0,0.0,GD2301_D
2021-07-03T08:40:11,9,0.0,0.0,0.0,GD237A_R
2021-07-03T08:40:11,19,0.0,0.0,0.0,GD237A_S
2021-07-03T08:40:11,24,0.0,0.0,0.0,GD2451_A
2021-07-03T08:40:11,10,0.0,0.0,0.0,GD2451_B
2021-07-03T08:40:11,6,0.0,0.0,0.0,GD2451_D
2021-07-03T08:40:11,9,0.0,0.0,0.0,GD3051_B
2021-07-03T08:40:11,13,0.0,0.0,0.0,GD3051_C
2021-07-03T08:40:11,13,0.0,0.0,0.0,GD3051_D
2021-07-03T08:40:11,9,0.0,0.0,0.0,GD310A_R
2021-07-03T08:40:11,14,0.0,0.0,0.0,GE0101_A
2021-07-03T08:40:11,6,0.0,0.0,0.0,GE0101_B
2021-07-03T08:40:11,7,0.0,0.0,0.0,GE0101_C
2021-07-03T08:40:11,0,0.0,0.0,0.0,GE0101_D
2021-07-03T08:40:11,18,0.0,0.0,0.0,GE0301_R
2021-07-03T08:40:11,17,0.0,0.0,0.0,GE0301_T
2021-07-03T08:40:11,12,0.0,0.0,0.0,GE032A_B
2021-07-03T08:40:11,0,0.0,0.0,0.0,GE0351_R
2021-07-03T08:40:11,0,0.0,0.0,0.0,GE0351_S
2021-07-03T08:40:11,9,0.0,0.0,0.0,GE052A_B
2021-07-03T08:40:11,4,0.0,0.0,0.0,GE0551_R
2021-07-03T08:40:11,0,0.0,0.0,0.0,GE1801_A
2021-07-03T08:40:11,0,0.0,0.0,0.0,GE1801_C
2021-07-03T08:40:11,0,0.0,0.0,0.0,GE1801_G
2021-07-03T08:40:11,0,0.0,0.0,0.0,GE1851_S
2021-07-03T08:40:11,0,0.0,0.0,0.0,GE1851_T
2021-07-03T08:40:11,0,0.0,0.0,0.0,GE1851_W
2021-07-03T08:40:11,0,0.0,0.0,0.0,GE1901_B
2021-07-03T08:40:11,9,0.0,0.0,0.0,GE1901_C
2021-07-03T08:40:11,4,0.0,0.0,0.0,GE1901_G
2021-07-03T08:40:11,5,0.0,0.0,0.0,GE2151_R
2021-07-03T08:40:11,0,0.0,0.0,0.0,GE2151_S
2021-07-03T08:40:11,16,0.0,0.0,0.0,GE2151_T
2021-07-03T08:40:11,14,0.0,0.0,0.0,GE2151_V
2021-07-03T08:40:11,0,0.0,0.0,0.0,GE222A_A
